"HGNC.symbol","Score"
"NDN",4.06973079852137e-13
"NDNF",0.26336136298588
"NDOR1",0.00498275277769221
"NDP",0.000267736355515015
"NDRG1",0.000191512700197839
"NDRG2",3.45323802587761e-08
"NDRG3",1.93341302433895e-08
"NDRG4",1.2888180912185e-19
"NDST1",0.000506342109986613
"NDST2",0.0134444747044637
"NDST3",0.000620932235488515
"NDST4",0.0210579465802075
"NDUFA1",1.7799332165595e-15
"NDUFA10",1.92516575439223e-12
"NDUFA11",5.42323543533592e-12
"NDUFA12",3.47377792069325e-07
"NDUFA13",1.45805180130979e-11
"NDUFA2",5.35218624433367e-15
"NDUFA3",6.99985248268812e-12
"NDUFA4",1.45952929407586e-20
"NDUFA4L2",1
"NDUFA5",1.19222496731239e-13
"NDUFA6",2.04914878497165e-10
"NDUFA7",5.77830721600742e-11
"NDUFA8",8.86882471259787e-15
"NDUFA9",2.3574580012408e-10
"NDUFAB1",4.15002187589649e-05
"NDUFAF1",4.39881748160223e-06
"NDUFAF2",1.76192788813741e-05
"NDUFAF3",1.18164244730264e-08
"NDUFAF4",2.62918097450247e-05
"NDUFAF5",0.000207106718343653
"NDUFAF6",0.0103850366750891
"NDUFAF7",3.11930460133117e-05
"NDUFAF8",1
"NDUFB1",1
"NDUFB10",9.66994191712235e-14
"NDUFB11",1.88809865658101e-11
"NDUFB2",2.88458344776864e-06
"NDUFB3",1.93756774346486e-16
"NDUFB4",5.81329066344352e-06
"NDUFB5",6.65958821177164e-08
"NDUFB6",9.40069449509859e-15
"NDUFB7",1.99308346047458e-07
"NDUFB8",1.59335639500771e-11
"NDUFB9",1.04477566326993e-14
"NDUFC1",2.29131239218475e-11
"NDUFC2",1.25096887273884e-16
"NDUFC2-KCTD14",1.25096887273884e-16
"NDUFS1",5.21106893569883e-06
"NDUFS2",3.69691709160581e-13
"NDUFS3",3.28472580618609e-07
"NDUFS4",5.40240341821026e-10
"NDUFS5",7.68999720159832e-06
"NDUFS6",5.52676740936762e-13
"NDUFS7",4.07963997844015e-11
"NDUFS8",1.82869785276836e-11
"NDUFV1",3.23302037719042e-10
"NDUFV2",5.23496634103415e-13
"NDUFV3",2.83652017601991e-09
"NEB",1
"NEBL",5.64576992933213e-05
"NECAB1",3.54678951703756e-07
"NECAB2",0.00465205004818899
"NECAB3",2.87577089599385e-07
"NECAP1",4.85276062056893e-12
"NECAP2",0.000399756640789272
"NECTIN1",1
"NECTIN2",1
"NECTIN3",1
"NECTIN4",1
"NEDD1",0.00407946971020675
"NEDD4",5.68131577975829e-10
"NEDD4L",4.67420919164299e-08
"NEDD8",8.97059672598465e-20
"NEDD9",0.00576206262827752
"NEFH",7.66377061293523e-13
"NEFL",9.72133172755941e-21
"NEGR1",0.00698720986517651
"NEIL1",0.00277152683289009
"NEIL2",1
"NEIL3",1
"NEK1",3.2292835138906e-07
"NEK10",1
"NEK11",1
"NEK2",1
"NEK3",7.72851968351822e-05
"NEK4",1
"NEK5",1
"NEK6",0.022633272139088
"NEK7",3.75324778569813e-09
"NEK8",0.00258252552713382
"NEK9",4.97398539736312e-05
"NELFA",0.00078959006879716
"NELFB",3.05373078221278e-06
"NELFCD",6.03003766198653e-05
"NELFE",4.71417878592182e-05
"NELL1",0.0297678030797342
"NELL2",0.0622508842961563
"NEMF",0.00235051068140414
"NEMP1",1
"NEMP2",1
"NENF",1.85625817010006e-10
"NEO1",0.0030872630190373
"NEPRO",1
"NES",1
"NET1",0.00279687423321696
"NETO1",0.0214445730928691
"NETO2",0.00150813658416654
"NEU1",1.29645377664624e-06
"NEU2",1
"NEU3",1
"NEU4",1
"NEURL1",0.000994016066446205
"NEURL1B",1
"NEURL2",1
"NEURL3",1
"NEURL4",0.0014418042317967
"NEUROD1",0.443794793196141
"NEUROD2",1
"NEUROD4",1
"NEUROD6",1
"NEUROG1",1
"NEUROG2",1
"NEUROG3",1
"NEXMIF",1
"NEXN",0.00118793562141611
"NF1",0.00316138963439891
"NF2",0.000149027856519277
"NFASC",0.000623324804514162
"NFAT5",0.00225983676464811
"NFATC1",1
"NFATC2",1
"NFATC2IP",0.25246527217042
"NFATC3",0.00250394179390601
"NFATC4",1
"NFE2",1
"NFE2L1",1.73026926114112e-09
"NFE2L2",2.83705904248986e-06
"NFE2L3",1
"NFIA",0.00295269624312909
"NFIB",0.000456064319778142
"NFIC",1.25468056444653e-06
"NFIL3",0.00161914742956467
"NFIX",0.0881158452837097
"NFKB1",0.0035709995919344
"NFKB2",1
"NFKBIA",5.29704766072667e-05
"NFKBIB",6.69576181364878e-06
"NFKBID",1
"NFKBIE",0.0018316331467066
"NFKBIL1",0.075866585215666
"NFKBIZ",0.0167691481600436
"NFRKB",0.00259980566109098
"NFS1",3.31631202755661e-07
"NFU1",1.21344153169147e-06
"NFX1",4.07737110148967e-05
"NFXL1",0.214526031621687
"NFYA",0.151991703346329
"NFYB",2.13266690787676e-05
"NFYC",0.00133468507322804
"NGB",0.0062418376207082
"NGDN",2.25599169171603e-07
"NGEF",0.00475563246005391
"NGF",1
"NGFR",2.30535471714732e-08
"NGLY1",2.55386126096283e-05
"NGRN",6.48954370384532e-09
"NHEJ1",0.000938901194071673
"NHLH1",1
"NHLH2",0.338154885919904
"NHLRC1",0.000575898841824262
"NHLRC2",0.00592796829864351
"NHLRC3",0.0233861815259665
"NHLRC4",1
"NHP2",1.78161497652562e-08
"NHS",0.360433476719226
"NHSL1",0.987609622071931
"NHSL2",1
"NIBAN1",1
"NIBAN2",1
"NIBAN3",1
"NICN1",2.42125770178715e-12
"NID1",0.00650693735723791
"NID2",0.509175952944978
"NIF3L1",0.000317378809194316
"NIFK",0.000752538886509922
"NIM1K",0.478557649107002
"NIN",0.00623038793242587
"NINJ1",1.29876660054519e-06
"NINL",1
"NIP7",8.52278843191595e-05
"NIPA1",0.000280025585046283
"NIPA2",8.58031596982297e-06
"NIPAL1",1
"NIPAL2",7.8669290381199e-05
"NIPAL3",5.3397329135092e-07
"NIPAL4",1
"NIPBL",0.000641535211877752
"NIPSNAP1",1.72436289122975e-10
"NIPSNAP2",1
"NIPSNAP3A",1.29034757616077e-08
"NISCH",4.96906594679262e-07
"NIT1",4.2934327408816e-05
"NIT2",0.000165860178087058
"NKAIN1",1
"NKAIN2",0.0814143644155339
"NKAIN3",0.341404587649624
"NKAIN4",0.0805581340139583
"NKAP",8.34455606510042e-05
"NKAPD1",1
"NKAPL",0.885111794993543
"NKD1",1
"NKD2",0.00740969960343445
"NKG7",1
"NKIRAS1",1.71643355891816e-07
"NKIRAS2",2.84114582468083e-05
"NKPD1",1
"NKRF",5.30356670201551e-05
"NKTR",0.000340632411934443
"NKX1-2",1
"NKX2-1",1
"NKX2-3",1
"NKX2-6",1
"NKX2-8",1
"NKX6-1",1
"NKX6-2",1
"NKX6-3",1
"NLE1",0.00365254574265572
"NLGN1",1
"NLGN2",0.00041642824421525
"NLGN3",0.000889263028577117
"NLK",2.80784935879392e-05
"NLN",0.00902906021483975
"NLRC3",1
"NLRC4",1
"NLRC5",1
"NLRP10",1
"NLRP12",1
"NLRP3",1
"NLRP4",1
"NLRP5",1
"NLRP9",1
"NLRX1",0.0120045395887957
"NMB",1.42568546890047e-15
"NMBR",1
"NMD3",0.000328989172271519
"NME1",3.5383676679455e-12
"NME2",0.000604030222918911
"NME3",1
"NME4",0.00143798539085849
"NME5",0.00342111651548708
"NME6",0.00042921254665243
"NME7",0.316411012331532
"NMI",0.000100651083440776
"NMNAT1",0.000366521386273077
"NMNAT2",4.40118358965271e-07
"NMNAT3",1
"NMRAL1",0.00980848481792973
"NMRK1",0.00226368000352728
"NMRK2",1
"NMS",0.677621102930155
"NMT1",4.96922687546257e-09
"NMT2",6.24535318821829e-05
"NMU",0.128807548531599
"NMUR1",1
"NNMT",1
"NNT",0.0102036622930832
"NOA1",0.000289197706478825
"NOB1",3.23994793627448e-05
"NOC2L",0.00463098250990669
"NOC3L",0.000534347919247082
"NOC4L",0.000152198367300923
"NOCT",1
"NOD1",0.0294927293680834
"NOD2",1
"NODAL",1
"NOG",0.00231193337722408
"NOL10",1.27536816268626e-05
"NOL11",5.97859380618658e-05
"NOL12",6.05899426733221e-05
"NOL3",8.32341633107867e-10
"NOL4",0.0206831953797091
"NOL4L",0.0375246761270496
"NOL6",0.00011160243954285
"NOL7",4.2150072564813e-06
"NOL8",0.00197151709039767
"NOL9",0.00264786391407707
"NOLC1",6.97760110227067e-07
"NOM1",0.000778610071350079
"NOMO1",1.67075527525161e-05
"NOMO2",1.67075527525161e-05
"NOMO3",1.67075527525161e-05
"NONO",5.39334781177832e-08
"NOP10",3.0171806068276e-13
"NOP14",1.70855096764095e-06
"NOP16",1.72342206464954e-06
"NOP2",0.000469816750819013
"NOP53",1
"NOP56",2.23500718238905e-06
"NOP58",5.81357863207888e-05
"NOP9",0.0140982696300398
"NOS1",0.192105877278594
"NOS1AP",0.00805060236128664
"NOS3",0.151130929099433
"NOSIP",1.96513362217118e-08
"NOSTRIN",1
"NOTCH1",0.302170720932387
"NOTCH2",0.637380029442629
"NOTCH3",1
"NOTO",1
"NOTUM",1
"NOVA1",1
"NOVA2",1
"NOX1",1
"NOX3",1
"NOX4",1
"NOXO1",1
"NOXRED1",1
"NPAS1",1
"NPAS2",0.124378086786705
"NPAS3",0.143815739705053
"NPAS4",1
"NPAT",0.000711126000739497
"NPB",0.530640149907814
"NPBWR1",1
"NPC1",0.000913233395900925
"NPC1L1",1
"NPC2",5.74512076918356e-09
"NPDC1",1.57030809248444e-13
"NPEPL1",0.000148039065320766
"NPEPPS",2.30294109067908e-08
"NPFF",1
"NPFFR2",1
"NPHP1",0.00233150104350765
"NPHP3",0.0436967742574139
"NPHP3-ACAD11",0.0436967742574139
"NPHP4",0.0633744502328645
"NPHS1",1
"NPHS2",1
"NPL",0.0251987004145678
"NPLOC4",1.08697739778336e-06
"NPM2",1
"NPM3",1
"NPNT",1
"NPPA",1
"NPPB",0.000553151151292806
"NPPC",1
"NPR1",1
"NPR2",3.44530426124538e-06
"NPR3",1
"NPRL2",9.97729485586396e-06
"NPRL3",0.000219508440275739
"NPTN",1.69034777298973e-08
"NPTX1",1.67624029829403e-06
"NPTX2",5.43069453433561e-06
"NPTXR",0.00292980932955114
"NPVF",1
"NPW",1
"NPY",0.461018510203427
"NPY1R",6.4992423184471e-05
"NPY2R",0.00159685687828318
"NPY5R",1
"NQO1",4.10836579352433e-05
"NQO2",1.77446837901481e-05
"NR0B1",1
"NR0B2",1
"NR1D1",0.000683945372205494
"NR1D2",0.000964328706570354
"NR1H2",8.07267977094841e-08
"NR1H3",0.0428726512802399
"NR1H4",1
"NR1I2",1
"NR1I3",1
"NR2C1",0.000709104705009495
"NR2C2",0.00501159100618385
"NR2C2AP",0.000133270590806941
"NR2E1",1
"NR2E3",1
"NR2F1",0.139990955279096
"NR2F2",0.000577574995420975
"NR2F6",0.0912490394112598
"NR3C1",0.000416119448603021
"NR3C2",0.0264996181039019
"NR4A1",0.00319317725970327
"NR4A2",0.0799085964668844
"NR4A3",1
"NR5A2",1
"NR6A1",0.0106171644136548
"NRAP",1
"NRARP",0.105954768485811
"NRAS",9.24545899277576e-09
"NRBF2",3.6184856966979e-05
"NRBP1",2.55476114270124e-09
"NRBP2",6.70589692384173e-06
"NRCAM",0.000419463434463156
"NRDC",3.13556631961074e-06
"NRDE2",0.196724041761052
"NREP",0.00102838457723698
"NRF1",0.00104532718185102
"NRG1",1.20140386413588e-05
"NRG2",1
"NRG3",0.000430928708114544
"NRG4",1
"NRGN",1
"NRIP1",9.29207993286101e-05
"NRIP2",0.000336481362319732
"NRIP3",3.2200041440418e-11
"NRK",1
"NRL",1
"NRM",0.00102171564632002
"NRN1",5.3865093006577e-17
"NRN1L",4.02050687026605e-06
"NRP1",1.73147340762945e-07
"NRP2",0.000118811611470105
"NRROS",0.560348097945767
"NRSN1",3.87501699526015e-09
"NRSN2",0.000550204373866407
"NRTN",1
"NRXN1",2.97562369214924e-06
"NRXN2",0.0122991367257471
"NRXN3",1.28444095813888e-05
"NSA2",0.000177302876941256
"NSD1",0.00358316080701068
"NSD2",1
"NSD3",1
"NSDHL",1.82598670564326e-08
"NSF",5.89149283943912e-11
"NSFL1C",2.11004615987382e-09
"NSG1",1.54831343931724e-07
"NSG2",3.33970098603625e-08
"NSL1",1
"NSMAF",0.00782332877676789
"NSMCE1",1.49455799713368e-07
"NSMCE2",1.42169139537623e-05
"NSMCE3",1
"NSMCE4A",0.000176723929281746
"NSMF",0.000136599774048886
"NSRP1",1
"NSUN2",1.57155429575698e-06
"NSUN3",0.000949348801519476
"NSUN5",0.000327979229321101
"NSUN6",0.00113959675740455
"NSUN7",1
"NT5C",1.90869964090156e-11
"NT5C2",9.62135815976271e-05
"NT5C3A",1.54970853982799e-06
"NT5C3B",0.00271451000933856
"NT5DC1",0.0720470151569605
"NT5DC2",0.00499987027632516
"NT5DC3",0.00075407759740158
"NT5E",9.73348611146869e-06
"NT5M",2.83006481019692e-07
"NTAN1",6.58673436288552e-07
"NTF3",1
"NTF4",1
"NTHL1",0.00460124245685394
"NTM",0.0128090755011931
"NTMT1",0.000363714761083884
"NTN1",1
"NTN3",1
"NTN4",1
"NTN5",1
"NTNG1",0.0232091399678222
"NTNG2",1
"NTPCR",6.91152049269282e-06
"NTRK1",1.91372454903732e-09
"NTRK2",0.00273036103055145
"NTRK3",0.00163870964212714
"NTS",1.71865046512757e-05
"NTSR1",1
"NTSR2",0.037225118205642
"NUAK1",0.00357309304545781
"NUAK2",1
"NUB1",3.10578308480116e-07
"NUBP1",0.000113917227908762
"NUBP2",1.46010550962422e-08
"NUBPL",0.0037840797698207
"NUCB1",3.867978155445e-06
"NUCB2",0.000255397328909089
"NUCKS1",5.04121983996999e-06
"NUDC",8.82215859721988e-09
"NUDCD1",0.0039450150607542
"NUDCD2",0.000153042738906488
"NUDCD3",6.97760110227067e-07
"NUDT1",4.17099212933716e-05
"NUDT11",0.000516233117171796
"NUDT12",0.000330340116591585
"NUDT13",0.00327958850158443
"NUDT14",4.81023270508578e-05
"NUDT15",1
"NUDT16",4.75091761326515e-06
"NUDT16L1",9.51921676506058e-09
"NUDT17",0.00485352807784978
"NUDT18",2.55048425482421e-05
"NUDT19",3.4065155580612e-06
"NUDT2",1.55515377928476e-07
"NUDT21",0.000528121367703787
"NUDT22",0.000403792107141194
"NUDT3",3.69594917738336e-08
"NUDT4",6.73989098283548e-08
"NUDT4B",6.73989098283548e-08
"NUDT5",0.000399355097313307
"NUDT6",0.00374779062169905
"NUDT7",0.000537485903411049
"NUDT9",6.52804839739515e-07
"NUF2",1
"NUFIP1",0.000691144387265201
"NUFIP2",0.000502874196473386
"NUGGC",1
"NUMA1",0.000297524085590742
"NUMB",0.000507498453918857
"NUMBL",0.0016390628950471
"NUP107",0.000262187614193735
"NUP133",0.0216311216261427
"NUP153",0.000470746712416608
"NUP155",0.00576622072865321
"NUP160",0.00276694049132756
"NUP188",0.230465669781872
"NUP205",0.00585108555711537
"NUP210",1
"NUP210L",1
"NUP214",0.000701737449349707
"NUP35",0.0130227734948956
"NUP37",0.000994928384373237
"NUP43",0.00128213837600098
"NUP54",8.49284717163567e-05
"NUP62",0.802767482006804
"NUP85",0.000106609326876833
"NUP88",0.000160833954790054
"NUP93",7.67765270355859e-09
"NUP98",0.290310118114155
"NUP42",0.000282367167372054
"NUPR1",0.0176110223242207
"NUPR2",1
"NUS1",2.23538439518444e-05
"NUSAP1",1
"NUTF2",0.0129501126630595
"NVL",0.00047495207510588
"NWD1",1
"NWD2",0.0239429094910369
"NXF1",4.85607206027865e-06
"NXF2",1
"NXF2B",1
"NXN",0.000370253751512589
"NXNL1",1
"NXNL2",0.0595310451924877
"NXPE2",0.571204559267384
"NXPE3",0.110804770446936
"NXPE4",0.0122972298299198
"NXPH1",0.618245171332344
"NXPH2",1
"NXPH3",0.567080908815303
"NXPH4",1
"NXT1",0.000138007534743367
"NXT2",6.03806282688281e-06
"NYAP1",0.0199360150536091
"NYAP2",0.065907222028183
"NYNRIN",1
"NYX",1
"OAF",1
"OARD1",0.000225071039926576
"OAS1",0.788568732158493
"OAS2",1
"OAS3",1
"OASL",0.665289781350821
"OAT",2.17131259801349e-08
"OAZ1",2.13004733155205e-08
"OAZ2",1.4490108147998e-06
"OAZ3",1
"OBI1",1
"OBSCN",1
"OBSL1",0.0111596050639666
"OC90",1
"OCA2",1
"OCEL1",0.00346295087615642
"OCIAD1",4.51163166788233e-10
"OCIAD2",0.00391046636453662
"OCLN",1
"OCRL",1.73646936868362e-05
"OCSTAMP",1
"ODAD3",1
"ODAD4",1
"ODC1",0.000573114978872037
"ODF2",6.40586400188951e-05
"ODF2L",0.00113547823363434
"ODF3B",1
"ODR4",1
"OFD1",0.0309343387720305
"OGA",1
"OGDH",1.22602717187611e-09
"OGDHL",1
"OGFOD1",0.000242801964231764
"OGFOD2",2.70881110193835e-06
"OGFOD3",0.000265504037736878
"OGFR",0.000144463809201817
"OGFRL1",1.18756496126786e-06
"OGG1",0.000794118993865494
"OGN",0.0599113718540142
"OGT",9.86868683596024e-07
"OIP5",0.130389336826156
"OIT3",1
"OLA1",1.40867979807428e-10
"OLAH",1
"OLFM1",1.77407890209246e-09
"OLFM2",0.138977883611918
"OLFM3",0.441836491647786
"OLFML1",1
"OLFML2A",0.517973898571281
"OLFML2B",0.00107626612132032
"OLFML3",0.0119467351059282
"OR5M11",1
"OR5M3",1
"OR5M9",1
"OR8K3",1
"OR5V1",1
"OR5L1",1
"OR5L2",1
"OR5D14",1
"OR4C15",1
"OR4C6",1
"OR4A16",1
"OR4C13",1
"OR4C46",1
"OR4C5",1
"OR4C45",1
"OR7A10",1
"OR7A17",1
"OR7A5",1
"OR7C2",1
"OR1I1",1
"OR2W1",1
"OR2Y1",1
"OR4D11",1
"OR8B8",1
"OR5B3",1
"OR8B2",1
"OR8B3",1
"OR10Q1",1
"OR4E1",1
"OR10G3",1
"OR2L13",1
"OR5K1",1
"OR5K2",1
"OR5H1",1
"OR5H14",1
"OR5H15",1
"OR5H2",1
"OR5H6",1
"OR5H8",1
"OR1M1",1
"OR5AN1",1
"OR13F1",1
"OR10AD1",1
"OR13G1",1
"OR2T1",1
"OR4B1",1
"OR7D4",1
"OR6Y1",1
"OR9A2",1
"OR9A1P",1
"OR5P2",1
"OR2AT4",1
"OR51E1",1
"OR2V1",1
"OR2V2",1
"OR51F1",1
"OR52E2",1
"OR51V1",1
"OR10H3",1
"OR10H4",1
"OR51M1",1
"OR51Q1",1
"OR52H1",1
"OR2AG1",1
"OR5D18",1
"LINC02203",1
"OR4N4",1
"OR4N4C",1
"OR11H4",1
"OR51E2",1
"OR10P1",1
"OR6C65",1
"OR6C74",1
"OR7G2",1
"OR7E24",1
"OR8D2",1
"OR2I1P",1
"OR10C1",1
"OR10S1",1
"OLIG1",1
"OLIG3",1
"OLR1",1
"OMA1",0.000529671852587229
"OMD",1
"OMG",0.00187637900952704
"OMP",0.00058829298732224
"ONECUT1",1
"ONECUT2",0.00014919323169698
"ONECUT3",1
"OOEP",0.0110794761243052
"OOSP1",1
"OPA1",5.51062318421117e-07
"OPA3",3.76090275419207e-06
"OPCML",9.51045035487206e-05
"OPHN1",0.000390219208258404
"OPLAH",0.00825665963206531
"OPN1LW",1
"OPN1MW",1
"OPN1MW2",1
"OPN1MW3",1
"OPN1SW",1
"OPN3",0.00302462032842849
"OPN4",1
"OPRD1",1
"OPRK1",1
"OPRL1",0.0033356190583743
"OPRM1",0.00410881242448777
"OPTC",1
"OPTN",2.11717036492033e-06
"ORAI1",0.00375080270964124
"ORAI2",2.18201524273459e-05
"ORAI3",7.66521964516524e-06
"ORC1",1
"ORC2",5.30356670201551e-05
"ORC3",0.00111508585315652
"ORC4",1.38814620787321e-05
"ORC5",0.00025034301831138
"ORC6",3.53611573849866e-05
"ORM1",1
"ORM2",1
"ORMDL1",0.000320328557757309
"ORMDL2",0.000772047252904708
"ORMDL3",1.47157282685658e-07
"OS9",2.85856418550911e-09
"OSBP",0.00122059988182521
"OSBP2",0.00174349817681551
"OSBPL10",0.00370286977867042
"OSBPL11",0.000831393168035589
"OSBPL1A",5.65267395774331e-05
"OSBPL2",6.88552361835149e-07
"OSBPL3",1.5320395547088e-09
"OSBPL5",4.12914655803426e-05
"OSBPL6",0.000740673380245532
"OSBPL7",0.000606749571733334
"OSBPL8",0.000137084822302487
"OSBPL9",2.34866764362349e-07
"OSCAR",1
"OSCP1",0.00121017869106194
"OSER1",0.0338645865948285
"OSGEP",0.000479664330657149
"OSGEPL1",0.000917467004822481
"OSGIN1",1
"OSGIN2",0.000252725832974263
"OSM",1
"OSMR",5.82776327470492e-05
"OSR1",1
"OSR2",1
"OST4",1.86639525248711e-09
"OSTC",3.60682754392845e-10
"OSTF1",1.83519130774172e-12
"OSTM1",0.000120166501925112
"OSTN",1
"OTOA",0.0531869801466242
"OTOF",1
"OTOG",1
"OTOL1",1
"OTOP1",1
"OTOP3",1
"OTOR",1
"OTOS",1
"OTUB1",5.06409927660231e-11
"OTUB2",0.000189451227005156
"OTUD1",0.0105864590211975
"OTUD3",0.00249348911936408
"OTUD4",0.000340632411934443
"OTUD5",0.00023948835686148
"OTUD6B",1.86118295756518e-08
"OTUD7A",0.00866385201653569
"OTUD7B",0.00042921254665243
"OTULIN",0.12995102522604
"OTULINL",1
"OTX2",1
"OVCA2",0.00119007855512727
"OVGP1",1
"OVOL1",1
"OVOL2",0.336575862037546
"OVOL3",1
"OXA1L",1.41571916550331e-05
"OXCT1",4.02036368937575e-10
"OXGR1",1
"OXLD1",0.0011320269249198
"OXNAD1",0.00108019087268404
"OXR1",2.96545860448669e-08
"OXSM",0.100559296934767
"OXSR1",0.000118139335700557
"OXT",1
"OXTR",1
"P2RX2",0.0658228804271736
"P2RX3",1.93425254580023e-06
"P2RX4",4.26118377231721e-05
"P2RX5",0.000584323605287518
"P2RX5-TAX1BP3",0.000584323605287518
"P2RX6",0.00794339757596882
"P2RX7",1
"P2RY1",0.000825897129348127
"P2RY10",1
"P2RY12",1
"P2RY13",1
"P2RY14",1
"P2RY2",0.000223999387130445
"P2RY4",1
"P2RY6",1
"P3H1",1
"P3H3",1
"P3H4",1
"P4HA1",1.2031190524609e-05
"P4HA2",0.00111003953933643
"P4HA3",0.000315750644630954
"P4HB",3.21532823069609e-09
"P4HTM",1.19398710874208e-06
"PA2G4",1.32994462752353e-05
"PABPC1",1.7964378325009e-06
"PABPC3",1.7964378325009e-06
"PABPC1L",1
"PABPC4",0.00154978595151158
"PABPC4L",1
"PABPC5",1
"PABPN1L",1
"PACC1",1
"PACRG",5.94236660118843e-05
"PACS1",0.00775018697083092
"PACS2",0.00333246434322734
"PACSIN1",5.22851868577754e-10
"PACSIN2",1.97601218556759e-07
"PACSIN3",0.0294506063420551
"PADI2",1
"PADI4",1
"PAF1",4.61668835993277e-05
"PAFAH1B1",4.29395393915726e-08
"PAFAH1B2",8.77952853887253e-11
"PAFAH1B3",2.65106086070222e-06
"PAFAH2",7.34380751468285e-05
"PAG1",0.0142546470415634
"PAGR1",0.60812057044469
"PAICS",1.1715731218827e-08
"PAIP1",0.000189246182134019
"PAIP2",5.56351149815954e-15
"PAIP2B",5.67019606450091e-06
"PAK1",7.88704137533615e-07
"PAK1IP1",1.37286680547477e-08
"PAK2",0.000532265100115696
"PAK3",6.98476972340553e-05
"PAK4",0.00143565242760108
"PAK6",1
"PALM2AKAP2",1
"PALB2",1
"PALD1",0.15390404145897
"PALLD",0.00823217370788858
"PALM",2.71342556425025e-08
"PALM3",1.31200894827307e-05
"PALMD",7.92062654940538e-06
"PAM",3.4230908994954e-06
"PAMR1",1
"PAN2",0.000959017564914553
"PAN3",0.00120952209335721
"PANK1",0.0281298934735612
"PANK2",0.000535392077041085
"PANK3",0.000123754537544162
"PANK4",0.00292435915888974
"PANX1",6.30715428283638e-07
"PANX2",0.00121407744944152
"PANX3",1
"PAOX",0.535167749169538
"PAPLN",1
"PAPOLA",7.39883902531868e-07
"PAPOLB",1
"PAPOLG",0.000786699454970212
"PAPPA",0.0623633580853323
"PAPPA2",1
"PAPSS1",3.19636215918475e-07
"PAPSS2",1
"PAQR3",0.28690265509399
"PAQR4",3.09119527471726e-08
"PAQR5",3.13429876189533e-06
"PAQR6",0.0746840752044389
"PAQR7",0.000375156954881536
"PAQR8",6.67362328074948e-05
"PAQR9",8.91035507413292e-05
"PARD3",0.0190946515512074
"PARD3B",1
"PARD6A",2.79525295068659e-06
"PARD6B",0.0315427544534408
"PARD6G",0.0101132750843566
"PARG",3.28628930555791e-05
"PARK7",3.44856621573718e-12
"PARL",9.68371934577517e-07
"PARM1",1.38820810380024e-11
"PARN",4.44128851375554e-05
"PARP1",2.02762478625423e-07
"PARP10",0.140797393421385
"PARP11",0.000342725170614231
"PARP12",0.00366728264339072
"PARP14",1
"PARP16",0.0415526358680372
"PARP2",6.40586400188951e-05
"PARP3",0.00186992709797843
"PARP4",0.0016419258862835
"PARP6",3.25165497336075e-06
"PARP8",0.00265707691866689
"PARP9",0.396842233585046
"PARPBP",1
"PARS2",0.00866385201653569
"PARVA",9.77866933359135e-07
"PARVB",0.000193176390179428
"PARVG",1
"PASK",1
"PATE2",1
"PATE4",1
"PATJ",1
"PATL1",0.00175867873684573
"PATL2",0.208585066049811
"PATZ1",0.00408272067207196
"PAWR",0.777286870399452
"PAX1",1
"PAX2",1
"PAX3",1
"PAX5",1
"PAX6",1
"PAX7",1
"PAX8",0.382636341222324
"PAX9",1
"PAXBP1",0.0834274543532782
"PAXIP1",0.000394962015687378
"PAXX",1
"PBDC1",0.00132781562445533
"PBK",1
"PBLD",1
"PBRM1",0.000196330908301716
"PBX1",0.000964328706570354
"PBX2",0.00808662558043567
"PBX3",0.00276464988299541
"PBX4",0.00147008913971567
"PBXIP1",0.0973301399912463
"PCBD1",1.21532025156771e-09
"PCBD2",9.34358656774809e-06
"PCBP1",2.74121437150307e-10
"PCBP2",1.48474560638528e-05
"PCBP3",1.88004468202365e-15
"PCBP4",1.41494755114413e-10
"PCCA",0.000202997599238868
"PCCB",3.20292216133889e-07
"PCDH1",0.00395448498638953
"PCDH10",0.00760095083014471
"PCDH11X",1
"PCDH11Y",1
"PCDH12",1
"PCDH15",1
"PCDH17",0.000376677345753156
"PCDH18",0.280783597688187
"PCDH19",0.554098071657838
"PCDH20",1
"PCDH7",0.00298513176029494
"PCDH8",1
"PCDH9",0.000141438833134864
"PCDHA4",1
"PCDHA3",1
"PCDHA5",1
"PCDHA6",1
"PCDHA8",1
"PCDHA7",1
"PCDHA9",1
"PCDHA10",1
"PCDHAC1",1
"PCDHAC2",1
"PCDHB5",0.981108414664229
"PCDHB6",1
"PCDHB7",1
"PCDHB13",1
"PCDHB16",0.00183479713478086
"PCDHB10",1
"PCDHB9",1
"PCDHB11",0.59105929645086
"PCDHB12",0.59105929645086
"PCDHB2",1
"PCDHB14",0.00153758884425214
"PCDHB15",0.122069361705713
"PCDHB3",0.917073312746825
"PCDHB4",0.0767535550956027
"PCDHGA1",1
"PCDHGA10",1
"PCDHGA12",1
"PCDHGA2",1
"PCDHGA3",1
"PCDHGA4",1
"PCDHGA5",1
"PCDHGA6",1
"PCDHGA7",1
"PCDHGA8",1
"PCDHGB1",1
"PCDHGB2",1
"PCDHGB4",1
"PCDHGB5",1
"PCDHGB6",1
"PCDHGC4",1
"PCED1A",0.0411573817299493
"PCED1B",0.0629611971848466
"PCF11",0.00219573758522579
"PCGF1",2.6953845562239e-06
"PCGF2",0.00256534883228512
"PCGF3",0.000353363571130171
"PCGF5",1
"PCGF6",0.00415813929464276
"PCID2",4.03171837772584e-06
"PCIF1",0.000827518841761965
"PCK1",1
"PCK2",9.87624519956696e-06
